mesh,method,mse_x,mse_y,mse_z,mae_x,mae_y,mae_z,chamfer_sq,hausdorff,normal_mean_deg
person,minmax,6.194740902116674e-07,7.94932418304955e-07,4.161404789527828e-08,0.0006580105942137959,0.0007528995453367851,0.00017428465960275135,2.8591383868004656e-06,0.002456149381064443,2.8622197843864634
person,unit_sphere,3.190714652377625e-06,3.1495658151118834e-06,3.0476876785372167e-06,0.0015102373558574843,0.0015123237188169596,0.0014731696777163386,1.57897853839548e-05,0.006159351181011915,12.146824655679604
